player_name,player_slug,cap_hit,team
"Gustafson, Jordan",jordan-gustafson,830000.0,VGK
"Brabenec, Jakub",jakub-brabenec,828333.0,VGK
"Hemmerling, Ben",ben-hemmerling,821111.0,VGK
"Sapovaliv, Matyas",matyas-sapovaliv,803334.0,VGK
"Cataford, Mathieu",mathieu-cataford,801666.0,VGK
"Laczynski, Tanner",tanner-laczynski,775000.0,VGK
"Rondbjerg, Jonas",jonas-rondbjerg,775000.0,VGK
"Lavoie, Raphael",raphael-lavoie,775000.0,VGK
"Morozov, Ivan",ivan-morozov,0.0,VGK
"Sedoff, Christoffer",christoffer-sedoff,870000.0,VGK
"Kmec, Viliam",villiam-kmec,833333.0,VGK
"Megna, Jaycob",jaycob-megna,800000.0,VGK
"Coghlan, Dylan",dylan-coghlan,775000.0,VGK
"Cormier, Lukas",lukas-cormier,775000.0,VGK
"Whitehead, Cameron",cameron-whitehead,875000.0,VGK
"Vikman, Jesper",jesper-vikman,858000.0,VGK
"Lindbom, Carl",carl-lindbom,840000.0,VGK
"Ovechkin, Alex",alex-ovechkin,9500000.0,WSH
"Dubois, Pierre-Luc",pierre-luc-dubois,8500000.0,WSH
"Wilson, Tom",tom-wilson,6500000.0,WSH
"Strome, Dylan",dylan-strome,5000000.0,WSH
"Protas, Aliaksei",aliaksei-protas,3375000.0,WSH
"Dowd, Nic",nic-dowd,3000000.0,WSH
"Beauvillier, Anthony",anthony-beauvillier,2750000.0,WSH
"McMichael, Connor",connor-mcmichael,2100000.0,WSH
"Milano, Sonny",sonny-milano,1900000.0,WSH
"Duhaime, Brandon",brandon-duhaime,1850000.0,WSH
"Leonard, Ryan",ryan-leonard,950000.0,WSH
"Lapierre, Hendrix",hendrix-lapierre,850000.0,WSH
"Sourdif, Justin",justin-sourdif,825000.0,WSH
"Chychrun, Jakob",jakob-chychrun,9000000.0,WSH
"Carlson, John",john-carlson,8000000.0,WSH
"Roy, Matt",matt-roy,5750000.0,WSH
"Sandin, Rasmus",rasmus-sandin,4600000.0,WSH
"van Riemsdyk, Trevor",trevor-vanriemsdyk,3000000.0,WSH
"Fehervary, Martin",martin-fehervary,2675000.0,WSH
"Chisholm, Declan",declan-chisholm,1600000.0,WSH
"McIlrath, Dylan",dylan-mcilrath,800000.0,WSH
"Thompson, Logan",logan-thompson,5850000.0,WSH
"Lindgren, Charlie",charlie-lindgren,3000000.0,WSH
"Gästrin, Milton",milton-gastrin,975000.0,WSH
"Lakovic, Lynden",lynden-lakovic,975000.0,WSH
"Miroshnichenko, Ivan",ivan-miroshnichenko,950000.0,WSH
"Parascak, Terik",terik-parascak,942500.0,WSH
"Funk, Zac",zac-funk,905000.0,WSH
"Thomas, Patrick",patrick-thomas,878333.0,WSH
"Mateiko, Eriks",eriks-mateiko,856667.0,WSH
"Protas, Ilya",ilya-protas,856667.0,WSH
"Hofer, Ryan",ryan-hofer,851667.0,WSH
"Cristall, Andrew",andrew-cristall,841666.0,WSH
"Suzdalev, Alexander",alexander-suzdalev,814999.0,WSH
"Persson, Ludwig",ludwig-persson,814999.0,WSH
"Smallman, Spencer",spencer-smallman,775000.0,WSH
"Rempal, Sheldon",sheldon-rempal,775000.0,WSH
"Clarke, Graeme",graeme-clarke,775000.0,WSH
"Rybinski, Henrik",henrik-rybinski,775000.0,WSH
"Trineyev, Bogdan",bogdan-trineyev,775000.0,WSH
"Frank, Ethen",ethen-frank,775000.0,WSH
"Chesley, Ryan",ryan-chesley,923333.0,WSH
"Muggli, Leon",leon-muggli,908333.0,WSH
"Gucciardi, David",david-gucciardi,855000.0,WSH
"Allen, Cam",cam-allen,855000.0,WSH
"Iorio, Vincent",vincent-iorio,814167.0,WSH
"Belpedio, Louie",louie-belpedio,775000.0,WSH
"Rosen, Calle",calle-rosen,775000.0,WSH
"Geisser, Tobias",tobias-geisser,0.0,WSH
"Bjorklund, Garin",garin-bjorklund,775000.0,WSH
"Stevenson, Clay",clay-stevenson,775000.0,WSH
"Scheifele, Mark",mark-scheifele,8500000.0,WPG
"Vilardi, Gabriel",gabriel-vilardi,7500000.0,WPG
"Connor, Kyle",kyle-connor,7142857.0,WPG
"Niederreiter, Nino",nino-niederreiter,4000000.0,WPG
"Iafallo, Alex",alex-iafallo,3666666.0,WPG
"Nyquist, Gustav",gustav-nyquist,3250000.0,WPG
"Lowry, Adam",adam-lowry,3250000.0,WPG
"Perfetti, Cole",cole-perfetti,3250000.0,WPG
"Namestnikov, Vladislav",vladislav-namestnikov,3000000.0,WPG
"Toews, Jonathan",jonathan-toews,2000000.0,WPG
"Barron, Morgan",morgan-barron,1850000.0,WPG
"Pearson, Tanner",tanner-pearson,1000000.0,WPG
"Koepke, Cole",cole-koepke,1000000.0,WPG
"Gustafsson, David",david-gustafsson,835000.0,WPG
"Kupari, Rasmus",rasmus-kupari,0.0,WPG
"Pionk, Neal",neal-pionk,7000000.0,WPG
"Morrissey, Josh",josh-morrissey,6250000.0,WPG
"Samberg, Dylan",dylan-samberg,5750000.0,WPG
"Demelo, Dylan",dylan-demelo,4900000.0,WPG
"Schenn, Luke",luke-schenn,2750000.0,WPG
"Miller, Colin",colin-miller,1500000.0,WPG
"Stanley, Logan",logan-stanley,1250000.0,WPG
"Fleury, Haydn",haydn-fleury,950000.0,WPG
"Hellebuyck, Connor",connor-hellebuyck,8500000.0,WPG
"Comrie, Eric",eric-comrie,825000.0,WPG
"Schmidt, Nate",nate-schmidt,1616667.0,WPG
"Yager, Brayden",brayden-yager,918333.0,WPG
"Julien, Jacob",jacob-julien,895000.0,WPG
"Lambert, Brad",brad-lambert,886666.0,WPG
"Barlow, Colby",colby-barlow,886666.0,WPG
"Chibrikov, Nikita",nikita-chibrikov,875833.0,WPG
"Walton, Kieron",kieron-walton,858333.0,WPG
"He, Kevin",kevin-he,840000.0,WPG
"Wagner, Fabian",fabian-wagner,830556.0,WPG
"Ford, Parker",parker-ford,812500.0,WPG
"Zhilkin, Danny",danny-zhilkin,803333.0,WPG
"Di Giuseppe, Phillip",phillip-digiuseppe,775000.0,WPG
"Anderson-Dolan, Jaret",jaret-anderson-dolan,775000.0,WPG
"Shaw, Mason",mason-shaw,775000.0,WPG
"Fagemo, Samuel",samuel-fagemo,775000.0,WPG
"Duehr, Walker",walker-duehr,775000.0,WPG
"Vesalainen, Kristian",kristian-vesalainen,0.0,WPG
"Freij, Alfons",alfons-freij,905833.0,WPG
"Salomonsson, Elias",elias-salomonsson,815000.0,WPG
"Phillips, Isaak",isaak-phillips,812500.0,WPG
"Heinola, Ville",ville-heinola,800000.0,WPG
"Clague, Kale",kale-clague,775000.0,WPG
"Bauer, Tyrel",tyrel-bauer,775000.0,WPG
"Milic, Thomas",thomas-milic,841667.0,WPG
"DiVincentiis, Domenic",domenic-divincentiis,830556.0,WPG
"Poulter, Isaac",isaac-poulter,775000.0,WPG
